rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
5,22,2.81744,0.462189,2.33913,4.8594,19.9565,981.46,0.438994,85.2043
6,22,2.80656,0.44725,2.3286,4.97416,19.9316,982.474,0.431775,85.0118
7,22,2.81797,0.474634,2.35261,4.89501,19.9111,982.779,0.43712,85.2316
8,22,2.79754,0.469593,2.31359,4.94579,19.9013,985.521,0.439434,84.8674
9,22,2.80507,0.475942,2.33705,4.89167,19.6856,983.694,0.440657,85.0825
10,22,2.81091,0.429427,2.33787,4.98744,20.0353,983.789,0.442617,85.0337
1,23,2.82202,1.19846,2.35012,4.90852,19.7926,980.013,0.437767,85.0242
2,23,2.81828,1.25908,2.35041,4.9062,20.1601,982.706,0.441744,85.1851
3,23,2.82919,1.1689,2.33768,4.90726,20.1502,981.545,0.437826,85.1411
4,23,2.83086,1.20857,2.3215,4.97928,19.7239,980.788,0.439276,85.1114
5,23,2.81429,1.18662,2.33817,4.91165,20.0172,980.436,0.438211,85.0886
6,23,2.8113,1.20919,2.33076,4.98528,20.0067,984.99,0.443285,85.0965
7,23,2.80377,1.12189,2.3448,4.95427,19.7918,983.948,0.442999,84.9372
8,23,2.82159,1.2331,2.33907,5.0554,20.0404,984.386,0.43812,85.0649
9,23,2.81765,1.26112,2.32648,5.01775,20.1522,982.29,0.43909,85.0659
10,23,2.8169,1.17604,2.33973,5.00496,20.1828,980.326,0.438769,85.1223
1,24,2.814,0.742071,2.33658,4.90617,19.7797,981.177,0.442335,85.0119
2,24,2.80516,0.761854,2.32027,4.97544,19.9779,985.345,0.438912,85.0541
3,24,2.81439,0.816974,2.33333,4.96057,19.8917,984.831,0.438459,85.1173
4,24,2.80746,0.739721,2.32772,4.91623,20.17,982.262,0.435343,85.0414
5,24,2.81036,0.814831,2.3336,4.89073,19.8875,983.324,0.446023,85.2479
6,24,2.81841,0.744988,2.33748,4.90506,19.957,981.629,0.434885,85.1463
7,24,2.81231,0.757673,2.32637,5.02485,20.1018,981.338,0.441299,85.1601
8,24,2.81009,0.778078,2.30287,5.01273,20.0145,983.936,0.434911,85.0861
9,24,2.81227,0.774819,2.31749,4.95519,19.8093,981.878,0.444868,85.1285
10,24,2.81696,0.735136,2.32797,4.85457,19.7312,984.309,0.439638,84.9471
1,25,2.81173,0.650731,2.32532,4.9395,20.2387,983.014,0.438645,85.2745
2,25,2.81796,0.651072,2.31892,4.97561,19.9768,983.974,0.438825,84.966
3,25,2.83073,0.662023,2.32009,4.9772,19.9453,984.965,0.438008,84.9185
4,25,2.82226,0.635503,2.3293,4.87957,20.3079,984.941,0.444496,85.141
5,25,2.81659,0.629728,2.33177,5.05261,19.7405,983.732,0.438851,85.2228
6,25,2.81585,0.602931,2.34067,4.94757,20.0032,979.642,0.440858,85.1196
7,25,2.82228,0.644919,2.31448,4.9281,19.8624,986.753,0.442251,85.2979
8,25,2.81394,0.646342,2.34212,5.05104,20.1357,984.13,0.440011,85.1558
9,25,2.82163,0.649701,2.33647,4.92977,20.2439,984.184,0.442294,85.2744
10,25,2.80991,0.637344,2.32535,5.00588,19.9154,981.2,0.437185,84.9752
1,26,2.81457,0.580063,2.31387,4.89146,19.9979,980.505,0.439176,85.0857
2,26,2.81954,0.528657,2.33561,4.83506,19.8807,983.129,0.432391,85.0222
3,26,2.81112,0.538806,2.31701,4.95617,19.9227,982.101,0.436851,85.0825
4,26,2.81111,0.563341,2.33172,5.01914,19.9181,980.396,0.441012,85.2642
5,26,2.81269,0.525242,2.30991,5.06536,20.1786,981.501,0.432163,85.2652
6,26,2.8041,0.536079,2.32173,5.00764,19.9053,984.394,0.435173,85.0886
7,26,2.81632,0.539776,2.34648,4.92108,20.0855,983.297,0.439619,85.1773
8,26,2.81046,0.533325,2.33299,4.87195,20.2531,985.729,0.438718,84.882
9,26,2.80999,0.539773,2.33983,4.92069,20.0091,984.296,0.432623,84.9549
10,26,2.80983,0.523692,2.33319,4.92671,19.813,983.748,0.435033,85.0208
1,27,2.81358,0.609016,2.32466,5.07711,19.9113,982.301,0.436841,84.9432
2,27,2.79684,0.555631,2.3167,4.95624,20.0047,980.543,0.440066,85.1167
3,27,2.81717,0.583711,2.3107,4.95599,19.9021,984.295,0.434276,85.0116
4,27,2.82722,0.572552,2.34407,4.92503,19.8899,984.061,0.435547,85.1121
5,27,2.80988,0.619911,2.32871,4.90369,19.9134,984.185,0.436113,85.1253
6,27,2.79856,0.564349,2.30978,5.00303,19.9036,980.026,0.439792,85.197
7,27,2.82172,0.570411,2.34706,4.98458,19.9539,982.617,0.436572,85.1225
8,27,2.82513,0.584907,2.33661,5.06246,19.9611,980.918,0.439427,85.2793
9,27,2.8128,0.576485,2.32227,4.97784,20.0992,981.156,0.435837,85.2779
10,27,2.81751,0.631654,2.30744,4.99537,20.1006,981.636,0.434894,84.9873
1,28,2.81052,0.934403,2.32042,4.99404,19.9751,985.442,0.434394,85.2653
2,28,2.81901,0.984745,2.29886,4.96419,19.9153,986.066,0.434445,85.2417
3,28,2.82056,0.956529,2.33908,4.99277,20.0846,983.114,0.432168,85.3997
4,28,2.81363,0.991586,2.32203,5.02288,19.9563,984.414,0.43285,85.0743
5,28,2.82139,0.954361,2.3164,5.03131,19.6944,981.705,0.432365,85.3517
6,28,2.81437,0.976672,2.33213,4.94081,20.1736,983.38,0.437575,85.2847
7,28,2.81223,0.900931,2.32908,5.06506,20.3281,984.602,0.43541,85.2054
8,28,2.8193,0.924248,2.30546,4.89302,20.1297,984.882,0.435195,85.1026
9,28,2.81353,0.971069,2.33875,4.97104,20.1372,980.918,0.434617,85.1307
10,28,2.8228,1.00083,2.3089,4.97487,19.9995,983.217,0.436153,84.9935
1,29,2.82009,0.607656,2.32737,4.87211,19.5843,984.477,0.437405,84.9946
2,29,2.81722,0.63709,2.32406,4.91508,19.9314,982.603,0.438264,85.0651
3,29,2.81021,0.59824,2.33983,4.95352,19.8224,985.385,0.440448,84.9308
4,29,2.81024,0.617234,2.29808,4.95076,19.9995,982.866,0.43725,85.0771
5,29,2.82425,0.592181,2.33731,4.98318,19.7506,983.279,0.439806,85.1074
6,29,2.82177,0.622727,2.32441,4.92525,19.8807,980.801,0.437579,84.921
7,29,2.82116,0.643228,2.33869,4.90675,20.1144,984.983,0.437556,85.1754
8,29,2.80825,0.638475,2.33353,5.00914,19.7244,981.483,0.437904,84.8759
9,29,2.82264,0.619663,2.31666,5.01562,20.0002,985.576,0.44386,84.6524
10,29,2.82667,0.625667,2.34059,4.96994,19.9753,983.064,0.440936,85.1837
1,30,2.82131,1.11035,2.32178,4.99478,19.8709,981.994,0.437453,84.9846
2,30,2.81626,1.03101,2.32484,4.97975,20.2127,983.434,0.436457,85.1327
3,30,2.83869,1.1049,2.36309,4.91891,19.7962,984.532,0.436696,85.1358
4,30,2.83438,1.12521,2.33043,4.8524,19.8461,984.295,0.435933,85.2101
5,30,2.80867,1.08886,2.29829,5.00529,20.0236,983.623,0.431348,85.1175
6,30,2.82566,1.03788,2.33951,4.8055,19.9375,980.403,0.437357,85.0796
7,30,2.8121,1.12096,2.3378,4.91858,19.8099,984.128,0.436571,85.2612
8,30,2.82214,1.12841,2.35728,4.92208,19.8628,985.033,0.436682,85.1093
9,30,2.81326,1.08629,2.30974,4.93886,20.0026,984.891,0.438573,85.1027
10,30,2.80408,1.03778,2.34022,4.99885,19.8905,982.017,0.441362,85.2417
1,31,2.81283,0.761632,2.33351,5.0134,20.0032,983.441,0.437755,85.1546
2,31,2.81131,0.815885,2.33334,5.00587,19.7958,983.969,0.438199,84.9485
3,31,2.80144,0.789226,2.33312,4.96556,19.8953,981.906,0.438101,85.2713
4,31,2.81873,0.797873,2.30758,4.96536,20.0368,980.811,0.434834,84.905
5,31,2.80213,0.847441,2.32571,5.09247,20.0671,982.701,0.435707,85.2367
6,31,2.8057,0.825738,2.32704,5.02504,19.8506,981.648,0.439617,84.9215
7,31,2.81438,0.787534,2.33369,4.86271,20.1056,981.313,0.438868,85.1461
8,31,2.80671,0.784754,2.34012,5.03522,19.9001,982.72,0.439134,84.9819
9,31,2.82182,0.850506,2.34561,5.05948,19.9523,982.369,0.436202,85.1836
10,31,2.81058,0.807409,2.32686,5.00218,20.1352,982.79,0.443864,85.3671
1,32,2.80811,0.302249,2.3254,4.96413,20.1329,983.06,0.433462,85.1543
2,32,2.81288,0.33132,2.32837,4.90071,19.894,985.461,0.434001,85.1772
3,32,2.8172,0.358006,2.34133,5.04903,19.7623,982.191,0.441404,85.3366
4,32,2.81107,0.335068,2.32968,4.93831,20.063,981.656,0.435627,85.0521
5,32,2.81272,0.308522,2.32332,4.94264,20.0491,984.343,0.440727,85.0168
6,32,2.80977,0.292907,2.33677,4.86979,20.2524,981.546,0.435809,85.2577
7,32,2.8169,0.331202,2.33351,5.01999,20.1124,978.871,0.435559,85.1875
8,32,2.82012,0.31073,2.32077,4.93886,19.9507,984.247,0.44023,85.0247
9,32,2.81158,0.324082,2.33984,5.01694,19.9738,983.248,0.436912,85.2291
10,32,2.81352,0.322443,2.31196,4.91312,19.8272,981.715,0.43882,85.1587
1,33,2.80687,0.814179,2.34525,5.05038,19.7795,982.122,0.443477,85.0647
2,33,2.80864,0.734393,2.31231,4.92073,20.0757,984.208,0.44016,85.2246
3,33,2.79336,0.7944,2.34204,4.91453,19.7349,983.79,0.442936,85.188
4,33,2.82074,0.74528,2.31989,4.90214,20.2216,983.033,0.438191,85.1717
