rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
7,27,2.82177,0.611746,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,27,2.82177,0.581151,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,27,2.82177,0.583795,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,27,2.82177,0.614841,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,28,2.82177,0.930021,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,28,2.82177,0.985612,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,28,2.82177,0.927123,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,28,2.82177,0.936142,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,28,2.82177,0.928293,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,28,2.82177,0.960509,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,28,2.82177,0.931914,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,28,2.82177,0.933565,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,28,2.82177,0.926766,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,28,2.82177,1.03418,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,29,2.82177,0.626337,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,29,2.82177,0.633749,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,29,2.82177,0.586073,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,29,2.82177,0.60935,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,29,2.82177,0.587432,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,29,2.82177,0.629721,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,29,2.82177,0.619124,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,29,2.82177,0.677656,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,29,2.82177,0.606579,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,29,2.82177,0.637598,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,30,2.82177,1.12151,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,30,2.82177,1.12217,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,30,2.82177,1.07468,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,30,2.82177,1.12152,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,30,2.82177,1.08829,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,30,2.82177,1.08853,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,30,2.82177,1.12964,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,30,2.82177,1.16247,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,30,2.82177,1.11051,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,30,2.82177,1.03917,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,31,2.82177,0.771679,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,31,2.82177,0.800922,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,31,2.82177,0.825802,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,31,2.82177,0.758813,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,31,2.82177,0.777884,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,31,2.82177,0.803526,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,31,2.82177,0.83587,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,31,2.82177,0.798114,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,31,2.82177,0.813076,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,31,2.82177,0.81844,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,32,2.82177,0.333389,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,32,2.82177,0.341538,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,32,2.82177,0.333934,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,32,2.82177,0.322873,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,32,2.82177,0.306496,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,32,2.82177,0.335139,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,32,2.82177,0.338565,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,32,2.82177,0.332794,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,32,2.82177,0.339007,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,32,2.82177,0.319061,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,33,2.82177,0.770589,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,33,2.82177,0.770961,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
