rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
3,18,2.79752,0.612084,2.37723,4.94417,20.1723,985.857,0.433947,85.0925
4,18,2.81253,0.626478,2.35227,4.9089,20.2109,983.378,0.434345,85.0866
5,18,2.82274,0.671402,2.37762,4.99675,19.7936,984.27,0.435367,85.1604
6,18,2.81311,0.639843,2.37197,4.90874,20.3517,981.184,0.437129,85.284
7,18,2.8214,0.619686,2.37505,4.9881,19.8622,983.259,0.437801,85.0749
8,18,2.82214,0.631494,2.33019,4.97178,20.0219,984.123,0.436064,85.0896
9,18,2.82331,0.611005,2.33813,4.81824,20.0051,984.869,0.433163,84.9373
10,18,2.8288,0.599496,2.361,4.91688,20.1798,982.616,0.436273,85.3593
1,19,2.82165,0.982345,2.34755,4.92629,20.1272,981.709,0.435211,85.4799
2,19,2.83522,0.947627,2.32017,5.02215,19.7397,983.766,0.436922,85.3831
3,19,2.82909,0.94955,2.34569,4.91604,19.8602,981.51,0.434943,85.2666
4,19,2.83139,0.986693,2.34844,5.01602,19.9068,980.774,0.432844,84.8633
5,19,2.82025,1.02157,2.35105,5.00162,20.2422,983.386,0.434871,85.0467
6,19,2.8211,0.954912,2.3517,4.91333,19.9768,983.494,0.428469,85.3548
7,19,2.82561,0.936817,2.33325,4.92188,19.904,986.298,0.434213,84.8097
8,19,2.82073,0.890441,2.32728,4.94324,20.2893,980.216,0.431054,85.3082
9,19,2.82774,0.942629,2.35891,4.87872,19.9807,984.594,0.43422,85.492
10,19,2.81743,0.943247,2.34608,4.98883,20.35,981.259,0.432223,85.1289
1,20,2.81252,0.473007,2.32871,5.02092,20.1982,983.188,0.441877,85.4396
2,20,2.82752,0.504004,2.36077,4.86125,20.3916,983.56,0.435192,85.0567
3,20,2.8091,0.500623,2.33975,4.93496,19.7249,979.844,0.43603,84.8088
4,20,2.82309,0.525519,2.34585,5.11064,19.9177,981.821,0.436191,85.2301
5,20,2.8174,0.520422,2.34233,4.89424,20.0247,982.796,0.43321,84.9319
6,20,2.82192,0.482847,2.36614,5.0237,19.9814,985.569,0.436053,85.2593
7,20,2.81017,0.472114,2.34528,5.04133,20.0025,982.59,0.437273,84.7143
8,20,2.80382,0.475085,2.32317,5.06951,20.1892,982.398,0.439923,84.7049
9,20,2.81662,0.505007,2.36794,4.97305,20.209,985.518,0.434835,85.0985
10,20,2.82667,0.485975,2.36706,4.95929,20.248,984.207,0.436588,85.2759
1,21,2.82886,0.750746,2.35636,4.96538,19.8907,986.961,0.440487,85.1068
2,21,2.81971,0.76143,2.34237,4.96252,19.9559,986.859,0.430093,85.2306
