rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
9,27,2.8195,0.604857,2.33198,4.96759,20.4598,979.534,0.432295,85.1162
10,27,2.81305,0.630634,2.32421,5.00509,20.1632,984.12,0.432421,85.0364
1,28,2.8221,0.911806,2.32202,4.98652,20.3921,983.278,0.436033,85.0403
2,28,2.8206,0.993431,2.30972,4.90704,19.9172,984.6,0.437154,85.2392
3,28,2.82582,0.942948,2.3109,5.02017,19.9308,984.544,0.433245,85.0907
4,28,2.82512,0.956464,2.31009,5.00127,19.7579,987.335,0.430078,84.8971
5,28,2.82048,0.98618,2.33555,5.0424,20.1938,982.468,0.431894,85.3695
6,28,2.82678,0.967226,2.32956,4.95384,20.0865,982.706,0.43524,84.8807
7,28,2.8186,0.875541,2.32406,4.98914,20.3523,984.661,0.433134,85.0866
8,28,2.81909,0.97507,2.31733,4.98013,20.133,984.205,0.436415,85.0972
9,28,2.8293,0.980805,2.33448,4.9664,20.2085,982.119,0.433091,85.1753
10,28,2.82654,0.984405,2.32436,5.02407,20.1824,986.038,0.433865,84.9952
1,29,2.81528,0.663191,2.33652,4.86856,20.1868,985.318,0.437754,84.8365
2,29,2.8262,0.629023,2.3351,4.98917,20.065,984.454,0.438976,84.8809
3,29,2.82142,0.642694,2.34898,4.95911,20.0905,981.367,0.436791,84.8664
4,29,2.81749,0.640244,2.31894,4.95151,20.0451,981.531,0.436923,84.954
5,29,2.83303,0.711445,2.35403,5.02295,19.8007,984.756,0.440324,84.882
6,29,2.82283,0.622368,2.3355,4.94079,19.9792,982.961,0.436417,84.876
7,29,2.82321,0.625599,2.32643,4.88299,19.9657,982.877,0.438424,84.8345
8,29,2.81625,0.646269,2.33824,5.02994,19.7574,984.71,0.436263,84.6499
9,29,2.82868,0.682173,2.32581,4.95897,19.8551,985.18,0.436601,84.4715
10,29,2.83313,0.631282,2.34357,4.98222,19.8392,986.158,0.439056,84.8345
1,30,2.829,1.06123,2.32261,4.93817,19.8744,981.327,0.43334,84.8335
2,30,2.81861,1.04094,2.3108,4.97512,19.9701,985.743,0.436223,84.9674
3,30,2.84534,1.12694,2.37172,4.974,19.9919,985.808,0.439445,85.1009
4,30,2.83784,1.09432,2.34404,4.88462,19.9524,983.906,0.433362,84.9651
5,30,2.82235,1.06495,2.31613,5.01557,20.1067,985.538,0.434452,85.053
6,30,2.82965,1.11121,2.34333,4.83979,19.9955,981.58,0.434338,85.0287
7,30,2.81925,1.17224,2.33221,5.01628,19.9614,986.768,0.431533,85.122
8,30,2.82648,1.04966,2.36962,4.91834,19.8196,984.128,0.435383,84.8322
9,30,2.81538,1.11041,2.32143,4.96378,20.1133,987.212,0.434001,84.946
10,30,2.83168,1.07864,2.33754,4.90977,20.351,983.956,0.435935,85.3234
1,31,2.82466,0.795563,2.33749,4.9603,19.9546,984.083,0.435349,84.9668
2,31,2.81935,0.803088,2.33827,5.01306,20.2313,981.346,0.433671,84.7554
3,31,2.80958,0.758818,2.34704,4.97639,20.056,983.21,0.43894,84.8763
4,31,2.82021,0.852792,2.34168,4.98189,20.0311,982.777,0.431854,84.9648
5,31,2.80697,0.80687,2.33508,5.07064,19.9008,981.638,0.433519,85.0752
6,31,2.81285,0.835304,2.33746,4.99396,19.7814,983.693,0.438609,84.7294
7,31,2.82256,0.790258,2.35113,4.97997,20.113,979.934,0.439914,85.1166
8,31,2.81797,0.791929,2.35012,4.98848,19.9262,982.497,0.435655,84.9316
9,31,2.82028,0.828011,2.34369,4.99151,19.9497,984.49,0.434929,84.9703
10,31,2.81775,0.870447,2.31668,4.99897,20.2727,981.561,0.437586,85.0609
1,32,2.8133,0.312668,2.3404,4.96107,19.9747,983.016,0.431651,85.0329
2,32,2.81973,0.319649,2.33861,4.97336,20.2906,985.409,0.434884,85.301
3,32,2.81547,0.363442,2.36605,5.06065,19.9376,980.947,0.438578,85.1775
4,32,2.8208,0.341048,2.33114,4.91959,20.2036,983.229,0.432883,85.0237
5,32,2.81686,0.313435,2.30692,4.96647,20.362,982.738,0.436269,84.9292
6,32,2.81506,0.30837,2.35273,4.91183,20.3167,982.438,0.43281,85.159
7,32,2.8219,0.329039,2.31856,5.01184,19.8574,979.012,0.433819,85.0987
8,32,2.81219,0.335477,2.32017,4.97823,20.2835,984.217,0.433345,84.9017
9,32,2.81927,0.329267,2.35295,5.02931,19.7929,983.721,0.433481,85.0097
10,32,2.82123,0.313443,2.32482,4.93025,19.8371,983.684,0.438375,85.2982
1,33,2.80783,0.772299,2.3619,5.02687,19.8865,982.239,0.439772,85.0604
2,33,2.8215,0.802487,2.33276,4.97001,19.8305,982.669,0.435679,85.034
3,33,2.79621,0.797765,2.3301,4.97134,19.9988,985.101,0.433445,84.9995
