rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
8,17,2.8064,0.478332,2.31658,4.95517,20.0126,982.646,0.437719,84.9604
9,17,2.80946,0.498296,2.33898,4.96884,19.777,982.672,0.44094,85.0435
10,17,2.81178,0.480153,2.34771,4.94528,20.023,981.968,0.439712,85.0887
1,18,2.81235,0.639121,2.35986,4.93278,20.2704,978.694,0.437115,85.1524
2,18,2.81223,0.62889,2.33704,5.02347,20.45,982.512,0.437447,85.157
3,18,2.80332,0.606986,2.34279,4.91454,20.2039,982.618,0.437101,85.1984
4,18,2.80585,0.675656,2.34393,4.94949,19.7336,981.698,0.437599,85.5042
5,18,2.81881,0.610177,2.36173,4.9743,19.9061,983.762,0.435533,84.9442
6,18,2.7997,0.613801,2.35481,4.95271,20.0723,983.215,0.437845,85.1705
7,18,2.82546,0.6261,2.34277,4.85858,20.2052,980.133,0.438951,85.335
8,18,2.82224,0.634626,2.35521,4.97141,20.5855,980.339,0.434834,85.2891
9,18,2.81729,0.606674,2.33729,4.81274,19.902,983.996,0.435002,85.0129
10,18,2.81653,0.622767,2.34904,4.90396,20.023,981.821,0.436882,85.0733
1,19,2.81999,0.974427,2.35582,4.98455,19.8666,982.129,0.435921,85.5513
2,19,2.82384,0.940592,2.30768,5.0371,19.5005,981.338,0.436381,85.3413
3,19,2.81778,0.965641,2.33929,4.82108,20.0012,981.752,0.436714,85.4032
4,19,2.82099,0.953776,2.34534,5.00752,19.9598,979.567,0.434807,84.8791
5,19,2.81761,0.998021,2.34179,5.00069,20.1192,983.735,0.438441,85.1404
6,19,2.8256,0.923904,2.34745,4.88764,19.7748,981.857,0.433013,85.371
7,19,2.81697,0.940288,2.33173,4.89382,19.9335,982.027,0.433729,85.1967
8,19,2.81496,0.968351,2.33342,4.88813,19.8358,981.019,0.435008,85.406
9,19,2.83353,0.933528,2.36148,4.84604,19.8661,977.078,0.435013,85.5225
10,19,2.80916,0.961001,2.32709,4.87572,19.8386,981.802,0.435581,85.0759
1,20,2.80354,0.474641,2.33521,5.03814,20.2817,982.751,0.436819,85.2233
2,20,2.8186,0.507078,2.34161,4.94085,20.2561,983.654,0.437959,85.2231
3,20,2.80556,0.475375,2.33263,5.00391,20.252,979.344,0.439488,84.8875
4,20,2.81632,0.50786,2.35612,5.11719,19.9097,979.351,0.437688,85.402
5,20,2.816,0.482932,2.35058,4.98552,20.0061,981.74,0.436669,84.9838
6,20,2.8162,0.485619,2.36893,5.05315,20.0269,985.114,0.436095,85.2385
7,20,2.81155,0.479481,2.33665,4.94504,19.9876,983.772,0.436781,85.0416
8,20,2.80215,0.460925,2.33686,5.02965,20.2295,980.179,0.440221,84.9713
9,20,2.81422,0.473661,2.35809,4.89595,20.0212,982.475,0.436317,85.1146
