rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
8,18,2.81062,0.629229,2.34107,4.99068,20.1637,978.6,0.437655,84.8433
9,18,2.82302,0.657295,2.34107,4.78603,19.7781,982.551,0.431311,84.8118
10,18,2.81295,0.612047,2.34107,4.84686,19.9318,984.256,0.435438,84.88
1,19,2.81367,0.908419,2.34107,4.92475,20.1007,980.39,0.425867,84.9647
2,19,2.82316,0.898401,2.34107,4.97992,20.1436,982.155,0.436709,85.222
3,19,2.82174,0.94751,2.34107,4.84602,19.9968,982.383,0.438492,85.1521
4,19,2.81349,0.982847,2.34107,5.12373,19.9201,982.386,0.433685,85.0841
5,19,2.82367,1.0853,2.34107,4.87074,20.2516,982.729,0.434769,84.9584
6,19,2.81949,1.00601,2.34107,4.99669,20.2639,984.48,0.433596,85.3142
7,19,2.81319,0.965196,2.34107,4.95785,19.7491,987.372,0.436177,85.4074
8,19,2.81527,0.93885,2.34107,4.94344,19.9171,982.309,0.431561,85.1026
9,19,2.83138,0.992456,2.34107,4.9489,19.5816,981.122,0.429711,84.8151
10,19,2.79924,0.941296,2.34107,4.83409,19.8414,981.541,0.435612,85.211
1,20,2.80907,0.473168,2.34107,5.04206,20.4595,983.609,0.440504,85.3866
2,20,2.808,0.494733,2.34107,4.96767,20.1347,985.647,0.437009,84.8573
3,20,2.80774,0.487873,2.34107,5.02432,19.9754,984.467,0.433018,84.8292
4,20,2.81289,0.461661,2.34107,5.01337,20.3886,982.505,0.440225,85.1675
5,20,2.80507,0.493728,2.34107,4.95406,20.0854,982.999,0.436481,85.1077
6,20,2.8096,0.503353,2.34107,4.97703,19.996,983.164,0.436385,84.82
7,20,2.81272,0.482454,2.34107,5.03821,20.0374,982.144,0.439646,85.0767
8,20,2.82135,0.503925,2.34107,4.95183,20.0621,984.928,0.438033,84.753
9,20,2.80815,0.510371,2.34107,4.93797,20.0139,981.83,0.435195,85.0472
10,20,2.81591,0.473686,2.34107,4.9639,20.4281,981.71,0.43635,85.0605
1,21,2.83228,0.777476,2.34107,4.9836,20.1845,982.813,0.429962,84.8035
2,21,2.82003,0.797211,2.34107,4.94089,19.986,981.66,0.425674,85.0337
3,21,2.8228,0.751127,2.34107,4.92101,20.028,986.11,0.42776,84.8213
4,21,2.8199,0.757942,2.34107,4.91692,19.8906,982.575,0.433089,85.1028
5,21,2.82758,0.781,2.34107,4.94701,19.9694,981.228,0.433542,84.965
6,21,2.81897,0.808828,2.34107,4.98423,20.4413,983.202,0.433204,84.9096
7,21,2.83093,0.77613,2.34107,5.04722,19.9699,983.306,0.433547,85.2005
8,21,2.82833,0.811276,2.34107,4.84548,20.1978,983.358,0.442909,85.0959
9,21,2.82005,0.78159,2.34107,5.05937,20.4451,983.792,0.431712,85.0775
10,21,2.83125,0.76044,2.34107,4.99348,19.9079,982,0.433523,85.1316
1,22,2.81838,0.455939,2.34107,5.00759,19.9994,983.199,0.429086,84.9226
2,22,2.81246,0.502635,2.34107,5.03124,20.0782,981.234,0.434681,84.9634
3,22,2.82518,0.439225,2.34107,4.89366,19.9473,982.416,0.431651,84.9732
4,22,2.81856,0.487398,2.34107,4.92855,20.2177,982.826,0.43685,85.0595
5,22,2.80812,0.477063,2.34107,4.9278,20.2367,984.451,0.437096,84.8141
6,22,2.83401,0.47539,2.34107,4.87395,20.0064,982.462,0.436434,85.126
7,22,2.82398,0.490981,2.34107,5.07342,20.0892,982.219,0.431135,84.8407
8,22,2.81865,0.469714,2.34107,4.87349,20.1183,983.405,0.436447,84.8905
9,22,2.82286,0.475914,2.34107,4.97249,20.3685,986.088,0.436978,85.313
10,22,2.82269,0.479711,2.34107,4.99468,20.0424,980.998,0.433288,84.8602
1,23,2.8242,1.16616,2.34107,4.90865,19.976,985.913,0.438145,84.7869
2,23,2.83427,1.21605,2.34107,4.92769,20.0324,986.065,0.437448,84.8837
3,23,2.82401,1.17204,2.34107,4.94171,19.9679,984.527,0.438757,85.1358
4,23,2.81055,1.27424,2.34107,5.02975,19.8604,985.965,0.436435,84.6478
5,23,2.81885,1.26983,2.34107,5.0257,19.5632,982.521,0.444636,85.2336
6,23,2.82569,1.28467,2.34107,5.07679,19.94,978.788,0.441004,84.8957
7,23,2.8227,1.30387,2.34107,4.97785,19.8739,983.804,0.435378,84.8676
8,23,2.82826,1.23709,2.34107,4.88513,20.089,980.553,0.440059,84.9079
9,23,2.83377,1.25946,2.34107,5.0539,20.3704,981.777,0.431583,85.253
10,23,2.82446,1.29866,2.34107,4.96491,19.9426,984.632,0.439152,84.9995
1,24,2.82633,0.765893,2.34107,5.04352,19.9754,983.759,0.432282,84.9774
2,24,2.8121,0.794496,2.34107,4.9709,20.6045,984.786,0.433547,84.7109
3,24,2.81135,0.784132,2.34107,5.09009,20.155,984.039,0.435668,84.9383
4,24,2.82889,0.754867,2.34107,5.01056,19.9861,985.13,0.43284,84.8062
5,24,2.80624,0.713788,2.34107,4.92016,20.5201,980.848,0.433604,84.8299
6,24,2.8162,0.718156,2.34107,4.88682,20.4187,985.136,0.433434,84.9452
7,24,2.82623,0.724681,2.34107,4.97968,20.4108,983.317,0.43436,84.638
8,24,2.81811,0.71989,2.34107,5.0345,20.1618,982.968,0.438161,84.9555
9,24,2.81704,0.758588,2.34107,5.06995,19.9908,980.684,0.435311,85.0295
10,24,2.82444,0.752738,2.34107,4.98756,20.0012,983.638,0.438189,85.0165
1,25,2.83069,0.66252,2.34107,5.06581,20.4453,983.32,0.443147,84.8075
2,25,2.83561,0.645445,2.34107,4.99038,20.0682,985.267,0.434975,85.0654
3,25,2.83769,0.617269,2.34107,4.93877,20.2147,984.331,0.441084,85.1978
4,25,2.83337,0.6334,2.34107,4.9552,19.9413,984.888,0.432046,84.9141
5,25,2.82431,0.593696,2.34107,4.95473,20.2648,982.559,0.435773,85.0953
6,25,2.80979,0.630709,2.34107,5.0126,20.6078,980.757,0.431768,84.8465
7,25,2.83156,0.659773,2.34107,5.01536,20.1674,980.988,0.43317,84.8153
8,25,2.8281,0.637615,2.34107,4.96363,20.05,980.699,0.43836,84.9789
9,25,2.82565,0.660557,2.34107,4.92344,20.6111,983.575,0.439163,84.9156
10,25,2.84301,0.656786,2.34107,4.97432,20.4324,983.23,0.444717,84.9382
1,26,2.81402,0.505966,2.34107,4.87836,20.0453,983.12,0.437248,85.4064
2,26,2.82489,0.50588,2.34107,4.91311,20.0976,980.572,0.429643,85.1626
3,26,2.80645,0.538799,2.34107,4.9853,20.1114,982.453,0.43533,84.8328
4,26,2.81164,0.492109,2.34107,4.85024,19.8728,983.224,0.43124,85.0435
5,26,2.80743,0.535208,2.34107,4.89941,20.1077,983.022,0.434086,85.2152
6,26,2.81468,0.538919,2.34107,4.95784,19.5944,982.982,0.430999,84.9251
7,26,2.79941,0.555521,2.34107,4.92263,19.8443,982.388,0.435458,84.8035
8,26,2.81886,0.540971,2.34107,4.94619,19.6185,984.519,0.438972,85.1002
9,26,2.84294,0.53545,2.34107,4.90888,20.2793,983.084,0.43401,85.1847
10,26,2.81543,0.536744,2.34107,5.03965,20.1369,982.562,0.426978,85.0186
1,27,2.81243,0.580663,2.34107,5.00548,19.6017,982.294,0.436488,85.1976
2,27,2.81419,0.585928,2.34107,4.92835,20.3143,981.045,0.438134,84.9819
3,27,2.83483,0.602602,2.34107,4.97536,19.9598,983.903,0.438677,85.1628
4,27,2.82515,0.555347,2.34107,4.89863,20.3745,981.46,0.428844,84.8889
5,27,2.81915,0.574928,2.34107,4.92714,20.2191,983.191,0.4358,85.0973
6,27,2.82237,0.580919,2.34107,4.89581,20.1414,984.912,0.438665,85.2719
7,27,2.81072,0.60483,2.34107,5.0817,20.0075,982.741,0.430211,84.9013
8,27,2.82956,0.588917,2.34107,4.99472,19.8656,982.496,0.434848,85.1647
9,27,2.81378,0.605834,2.34107,5.04443,19.6003,983.797,0.434489,85.0927
10,27,2.83872,0.620466,2.34107,5.01019,20.2141,981.569,0.435426,84.9718
1,28,2.80656,0.983289,2.34107,4.94776,19.8617,983.91,0.435943,84.9435
2,28,2.83182,0.962784,2.34107,5.12825,20.2855,984.156,0.435716,84.9387
3,28,2.81816,0.928786,2.34107,5.08769,20.2764,981.874,0.433312,85.0578
4,28,2.82471,0.935793,2.34107,5.00084,20.2444,981.486,0.432134,85.014
5,28,2.8495,0.974672,2.34107,5.06421,19.9812,983.675,0.432873,84.9875
6,28,2.81561,0.922298,2.34107,5.01718,20.3047,984.665,0.431591,85.0687
7,28,2.82169,0.962395,2.34107,5.0682,20.016,984.978,0.432959,84.9989
8,28,2.83097,0.985673,2.34107,5.05746,20.2306,981.434,0.434954,85.1722
9,28,2.82494,1.01279,2.34107,5.02387,20.0231,984.366,0.435663,85.0415
10,28,2.8326,0.962108,2.34107,5.05211,20.4902,982.031,0.437103,85.1185
1,29,2.82211,0.634703,2.34107,4.95414,19.9325,983.834,0.439323,84.8045
2,29,2.82471,0.665257,2.34107,4.95242,19.8437,983.687,0.437218,85.0111
3,29,2.82523,0.671433,2.34107,4.96684,20.2065,980.812,0.443122,85.0727
4,29,2.82591,0.603467,2.34107,4.98087,20.2045,982.926,0.441023,84.7504
5,29,2.80471,0.621955,2.34107,4.97932,20.1581,984.219,0.438693,84.8751
6,29,2.81766,0.588824,2.34107,4.97669,20.3491,982.738,0.436978,84.8815
7,29,2.82963,0.643316,2.34107,5.05685,19.9641,983.192,0.436288,85.0179
8,29,2.83226,0.607205,2.34107,4.97159,19.7419,981.482,0.43455,84.8181
9,29,2.81154,0.675187,2.34107,5.08182,20.4612,982.048,0.436129,84.7411
10,29,2.8188,0.635647,2.34107,5.0432,20.0466,984.658,0.440851,85.1286
1,30,2.81484,1.11589,2.34107,4.91496,19.7777,985.153,0.430253,85.12
2,30,2.81866,1.13726,2.34107,5.00449,20.0055,983.314,0.436828,84.8933
3,30,2.80729,1.09342,2.34107,4.93375,19.5634,982.528,0.436682,85.0137
4,30,2.84111,1.07327,2.34107,4.87167,19.7679,984.001,0.435187,85.1629
5,30,2.80785,1.09571,2.34107,4.8582,20.0539,980.188,0.431538,84.9023
6,30,2.84113,1.15245,2.34107,4.99276,19.869,983.805,0.438795,85.2135
7,30,2.83027,1.13731,2.34107,4.98595,20.2445,986.272,0.433128,84.7264
8,30,2.83179,1.08192,2.34107,4.79566,20.0601,985.439,0.436533,84.8317
9,30,2.82747,1.13097,2.34107,4.94059,20.0787,986.267,0.432259,85.0404
10,30,2.82336,1.1396,2.34107,5.07446,19.9438,984.579,0.432921,85.0473
1,31,2.82792,0.819236,2.34107,5.03125,20.5608,983.112,0.43859,84.7515
