rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
2,28,2.82728,0.942374,2.34107,5.00867,19.9587,983.183,0.436976,85.4989
3,28,2.82201,1.01783,2.34107,4.96048,19.9587,983.183,0.436976,85.5099
4,28,2.83008,0.951842,2.34107,5.08532,19.9587,983.183,0.436976,85.4339
5,28,2.80557,0.967406,2.34107,4.99299,19.9587,983.183,0.436976,85.4039
6,28,2.83218,0.987493,2.34107,5.08404,19.9587,983.183,0.436976,85.5659
7,28,2.81223,0.926241,2.34107,4.97533,19.9587,983.183,0.436976,85.3412
8,28,2.82592,0.971071,2.34107,5.07075,19.9587,983.183,0.436976,85.1198
9,28,2.82156,0.940875,2.34107,4.9504,19.9587,983.183,0.436976,85.1291
10,28,2.80702,0.9774,2.34107,4.9638,19.9587,983.183,0.436976,85.2264
1,29,2.81761,0.640447,2.34107,5.03039,19.9587,983.183,0.436976,85.277
2,29,2.82286,0.693513,2.34107,4.93352,19.9587,983.183,0.436976,84.8474
3,29,2.80829,0.619487,2.34107,4.96875,19.9587,983.183,0.436976,84.9727
4,29,2.8047,0.616533,2.34107,4.86328,19.9587,983.183,0.436976,84.9727
5,29,2.82074,0.624926,2.34107,4.99384,19.9587,983.183,0.436976,84.6327
6,29,2.82041,0.682903,2.34107,5.0596,19.9587,983.183,0.436976,84.8938
7,29,2.82305,0.639437,2.34107,5.06461,19.9587,983.183,0.436976,85.2096
8,29,2.8201,0.62706,2.34107,5.05888,19.9587,983.183,0.436976,84.7559
9,29,2.82604,0.637962,2.34107,5.05586,19.9587,983.183,0.436976,85.2425
10,29,2.84394,0.65086,2.34107,5.01814,19.9587,983.183,0.436976,85.0689
1,30,2.81073,1.10062,2.34107,4.97249,19.9587,983.183,0.436976,85.4026
2,30,2.8155,1.12596,2.34107,5.00033,19.9587,983.183,0.436976,85.0013
3,30,2.81532,1.09395,2.34107,4.88795,19.9587,983.183,0.436976,85.3524
4,30,2.83655,1.16222,2.34107,5.03341,19.9587,983.183,0.436976,85.2426
5,30,2.8186,1.13396,2.34107,4.95857,19.9587,983.183,0.436976,85.4832
6,30,2.81988,1.04657,2.34107,4.93617,19.9587,983.183,0.436976,85.3322
7,30,2.82774,1.14727,2.34107,4.96074,19.9587,983.183,0.436976,85.3885
8,30,2.80931,1.09063,2.34107,4.97977,19.9587,983.183,0.436976,84.9009
9,30,2.82568,1.09406,2.34107,4.8885,19.9587,983.183,0.436976,85.1598
10,30,2.81942,1.07845,2.34107,4.98955,19.9587,983.183,0.436976,85.158
1,31,2.80451,0.827919,2.34107,5.15688,19.9587,983.183,0.436976,84.996
2,31,2.83951,0.85173,2.34107,4.99393,19.9587,983.183,0.436976,84.7712
3,31,2.81228,0.801437,2.34107,4.82604,19.9587,983.183,0.436976,84.7872
4,31,2.79622,0.786603,2.34107,4.94392,19.9587,983.183,0.436976,84.8568
5,31,2.80991,0.816413,2.34107,5.076,19.9587,983.183,0.436976,85.0419
6,31,2.81706,0.843241,2.34107,4.97725,19.9587,983.183,0.436976,84.9247
7,31,2.82451,0.828328,2.34107,4.96456,19.9587,983.183,0.436976,85.1265
8,31,2.82109,0.802739,2.34107,5.01087,19.9587,983.183,0.436976,84.868
9,31,2.8125,0.811511,2.34107,4.96543,19.9587,983.183,0.436976,84.8141
10,31,2.83329,0.781224,2.34107,5.02066,19.9587,983.183,0.436976,85.0577
1,32,2.81525,0.302038,2.34107,4.87101,19.9587,983.183,0.436976,85.0352
2,32,2.80623,0.327393,2.34107,5.02234,19.9587,983.183,0.436976,85.0994
3,32,2.80554,0.339172,2.34107,4.91797,19.9587,983.183,0.436976,85.2963
4,32,2.80521,0.310117,2.34107,5.06428,19.9587,983.183,0.436976,85.3739
5,32,2.80417,0.321335,2.34107,5.01504,19.9587,983.183,0.436976,84.878
6,32,2.8168,0.339314,2.34107,5.08784,19.9587,983.183,0.436976,84.9203
7,32,2.83216,0.331867,2.34107,5.00863,19.9587,983.183,0.436976,85.5244
8,32,2.8003,0.327075,2.34107,4.97115,19.9587,983.183,0.436976,85.5223
9,32,2.80001,0.316142,2.34107,4.84908,19.9587,983.183,0.436976,85.4566
10,32,2.83074,0.318991,2.34107,4.95804,19.9587,983.183,0.436976,84.8035
1,33,2.81513,0.733759,2.34107,5.15873,19.9587,983.183,0.436976,84.7395
2,33,2.79111,0.800858,2.34107,5.10337,19.9587,983.183,0.436976,84.8522
3,33,2.80898,0.736106,2.34107,5.04797,19.9587,983.183,0.436976,84.9603
